model_name,cpu_cores,mem_cap_gb,gpu_mode,gpu_name,batch_size,context_length,prediction_length,repeat_idx,warmup,latency_s,throughput_samples_per_s,avg_power_eff_w,peak_power_eff_w,energy_eff_j,cold_start_s,status,error
amazon/chronos-bolt-base,4,8,off,nan,1,1024,64,2,0,0.092561,10.803675,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,1024,64,3,0,0.093514,10.693614,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,1024,64,4,0,0.075573,13.232208,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,2048,64,0,1,0.095741,10.444869,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,2048,64,1,1,0.090748,11.019566,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,2048,64,0,0,0.133644,7.482544,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,2048,64,1,0,0.096182,10.396965,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,2048,64,2,0,0.090917,10.999060,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,2048,64,3,0,0.092279,10.836727,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,8,off,nan,1,2048,64,4,0,0.091355,10.946325,nan,nan,nan,3.669,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,64,64,0,1,0.065813,15.194474,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,64,64,1,1,0.042681,23.429378,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,64,64,0,0,0.042246,23.671069,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,64,64,1,0,0.043113,23.194847,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,64,64,2,0,0.042070,23.769945,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,64,64,3,0,0.042236,23.676593,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,64,64,4,0,0.041971,23.826076,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,128,64,0,1,0.045309,22.070896,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,128,64,1,1,0.044993,22.225485,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,128,64,0,0,0.045169,22.139009,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,128,64,1,0,0.044687,22.377731,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,128,64,2,0,0.045547,21.955336,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,128,64,3,0,0.045708,21.878120,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,128,64,4,0,0.045216,22.116044,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,256,64,0,1,0.050143,19.943064,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,256,64,1,1,0.049691,20.124533,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,256,64,0,0,0.049497,20.203072,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,256,64,1,0,0.048444,20.642499,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,256,64,2,0,0.049522,20.193134,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,256,64,3,0,0.048383,20.668394,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,256,64,4,0,0.049782,20.087669,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,512,64,0,1,0.057123,17.506091,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,512,64,1,1,0.057764,17.311912,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,512,64,0,0,0.054514,18.343896,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,512,64,1,0,0.056803,17.604700,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,512,64,2,0,0.058639,17.053628,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,512,64,3,0,0.056177,17.800735,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,512,64,4,0,0.056337,17.750338,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,1024,64,0,1,0.069537,14.380838,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,1024,64,1,1,0.067320,14.854395,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,1024,64,0,0,0.065638,15.235124,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,1024,64,1,0,0.067585,14.796080,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,1024,64,2,0,0.067963,14.713979,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,1024,64,3,0,0.066615,15.011602,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,1024,64,4,0,0.066552,15.025818,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,2048,64,0,1,0.094679,10.561958,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,2048,64,1,1,0.091077,10.979773,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,2048,64,0,0,0.090278,11.076858,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,2048,64,1,0,0.090519,11.047456,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,2048,64,2,0,0.091470,10.932504,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,2048,64,3,0,0.091711,10.903811,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,4,16,off,nan,1,2048,64,4,0,0.092092,10.858723,nan,nan,nan,3.595,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,64,64,0,1,0.056112,17.821630,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,64,64,1,1,0.042682,23.429281,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,64,64,0,0,0.042235,23.677276,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,64,64,1,0,0.041519,24.085486,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,64,64,2,0,0.042455,23.554574,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,64,64,3,0,0.042259,23.663851,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,64,64,4,0,0.042723,23.406526,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,128,64,0,1,0.045005,22.219719,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,128,64,1,1,0.049429,20.231134,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,128,64,0,0,0.045988,21.744572,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,128,64,1,0,0.045034,22.205266,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,128,64,2,0,0.045498,21.978815,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,128,64,3,0,0.044400,22.522691,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,128,64,4,0,0.044672,22.385276,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,256,64,0,1,0.050270,19.892668,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,256,64,1,1,0.056746,17.622293,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,256,64,0,0,0.054306,18.414221,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,256,64,1,0,0.054872,18.224180,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,256,64,2,0,0.057689,17.334322,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,256,64,3,0,0.050222,19.911552,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,256,64,4,0,0.049222,20.315952,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,512,64,0,1,0.055768,17.931368,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,512,64,1,1,0.055120,18.142166,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,512,64,0,0,0.056592,17.670369,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,512,64,1,0,0.060994,16.395131,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,512,64,2,0,0.056629,17.658885,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,512,64,3,0,0.061166,16.349017,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,512,64,4,0,0.054871,18.224419,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,1024,64,0,1,0.067001,14.925110,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,1024,64,1,1,0.067075,14.908605,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,1024,64,0,0,0.068542,14.589680,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,1024,64,1,0,0.075837,13.186225,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,1024,64,2,0,0.068617,14.573555,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,1024,64,3,0,0.065858,15.184200,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,1024,64,4,0,0.065903,15.173835,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,2048,64,0,1,0.102610,9.745635,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,2048,64,1,1,0.094242,10.611028,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,2048,64,0,0,0.106304,9.407019,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,2048,64,1,0,0.095089,10.516506,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,2048,64,2,0,0.091989,10.870874,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,2048,64,3,0,0.090252,11.080078,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,2,off,nan,1,2048,64,4,0,0.090029,11.107475,nan,nan,nan,3.126,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,64,64,0,1,0.188635,5.301251,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,64,64,1,1,0.041959,23.833033,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,64,64,0,0,0.041383,24.164350,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,64,64,1,0,0.041078,24.344189,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,64,64,2,0,0.041757,23.948156,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,64,64,3,0,0.041191,24.277324,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,64,64,4,0,0.040587,24.638650,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,128,64,0,1,0.044526,22.458771,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,128,64,1,1,0.044257,22.595400,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,128,64,0,0,0.044322,22.562080,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,128,64,1,0,0.043671,22.898285,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,128,64,2,0,0.044005,22.724779,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,128,64,3,0,0.043478,23.000332,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,128,64,4,0,0.043287,23.101546,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,256,64,0,1,0.048895,20.452006,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,256,64,1,1,0.048290,20.708035,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,256,64,0,0,0.049586,20.166965,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,256,64,1,0,0.048387,20.666800,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,256,64,2,0,0.047767,20.934768,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,256,64,3,0,0.048472,20.630398,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,256,64,4,0,0.047683,20.971751,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,512,64,0,1,0.055554,18.000398,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,512,64,1,1,0.061704,16.206344,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,512,64,0,0,0.055327,18.074197,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,512,64,1,0,0.054625,18.306660,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,512,64,2,0,0.053950,18.535653,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,512,64,3,0,0.053694,18.623899,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,512,64,4,0,0.053768,18.598289,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,1024,64,0,1,0.065710,15.218460,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,1024,64,1,1,0.065902,15.174160,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,1024,64,0,0,0.065222,15.332244,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,1024,64,1,0,0.065347,15.302827,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,1024,64,2,0,0.064101,15.600289,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,1024,64,3,0,0.067840,14.740493,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,1024,64,4,0,0.065689,15.223169,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,2048,64,0,1,0.090649,11.031510,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,2048,64,1,1,0.089279,11.200841,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,2048,64,0,0,0.088696,11.274464,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,2048,64,1,0,0.088009,11.362460,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,2048,64,2,0,0.089121,11.220668,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,2048,64,3,0,0.088833,11.257093,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,4,off,nan,1,2048,64,4,0,0.088740,11.268824,nan,nan,nan,3.627,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,64,64,0,1,0.050584,19.768904,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,64,64,1,1,0.041397,24.156298,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,64,64,0,0,0.041812,23.916675,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,64,64,1,0,0.041252,24.241321,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,64,64,2,0,0.041002,24.388996,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,64,64,3,0,0.040896,24.452399,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,64,64,4,0,0.041021,24.377853,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,128,64,0,1,0.044288,22.579447,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,128,64,1,1,0.044458,22.493085,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,128,64,0,0,0.043895,22.781660,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,128,64,1,0,0.044354,22.545910,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,128,64,2,0,0.044402,22.521638,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,128,64,3,0,0.044151,22.649486,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,128,64,4,0,0.044230,22.608859,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,256,64,0,1,0.049349,20.263713,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,256,64,1,1,0.048690,20.538239,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,256,64,0,0,0.049855,20.058185,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,256,64,1,0,0.048390,20.665235,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,256,64,2,0,0.048095,20.792088,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,256,64,3,0,0.050024,19.990261,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,256,64,4,0,0.050343,19.863782,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,512,64,0,1,0.055736,17.941600,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,512,64,1,1,0.055509,18.015151,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,512,64,0,0,0.054853,18.230406,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,512,64,1,0,0.055112,18.144790,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,512,64,2,0,0.054408,18.379632,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,512,64,3,0,0.057504,17.389978,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,512,64,4,0,0.055932,17.878782,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,1024,64,0,1,0.069480,14.392678,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,1024,64,1,1,0.067374,14.842572,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,1024,64,0,0,0.067850,14.738412,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,1024,64,1,0,0.070480,14.188517,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,1024,64,2,0,0.068735,14.548559,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,1024,64,3,0,0.066376,15.065676,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,1024,64,4,0,0.066658,15.001870,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,2048,64,0,1,0.091701,10.905059,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,2048,64,1,1,0.092282,10.836399,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,2048,64,0,0,0.090583,11.039539,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,2048,64,1,0,0.089801,11.135778,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,2048,64,2,0,0.090681,11.027621,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,2048,64,3,0,0.090867,11.005046,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,8,off,nan,1,2048,64,4,0,0.090307,11.073291,nan,nan,nan,3.434,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,64,64,0,1,0.054642,18.300994,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,64,64,1,1,0.051516,19.411515,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,64,64,0,0,0.041960,23.832405,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,64,64,1,0,0.044521,22.461063,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,64,64,2,0,0.040673,24.586385,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,64,64,3,0,0.043333,23.077321,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,64,64,4,0,0.042479,23.540938,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,128,64,0,1,0.044993,22.225829,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,128,64,1,1,0.047093,21.234426,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,128,64,0,0,0.050291,19.884418,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,128,64,1,0,0.047019,21.268212,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,128,64,2,0,0.044538,22.452581,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,128,64,3,0,0.044422,22.511570,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,128,64,4,0,0.044459,22.492440,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,256,64,0,1,0.049705,20.118795,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,256,64,1,1,0.049428,20.231404,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,256,64,0,0,0.048902,20.448951,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,256,64,1,0,0.048008,20.829826,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,256,64,2,0,0.048075,20.800942,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,256,64,3,0,0.049180,20.333430,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,256,64,4,0,0.058251,17.167003,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,512,64,0,1,0.056226,17.785373,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,512,64,1,1,0.055326,18.074686,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,512,64,0,0,0.054395,18.384138,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,512,64,1,0,0.055968,17.867433,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,512,64,2,0,0.056072,17.834196,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,512,64,3,0,0.054428,18.373012,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,512,64,4,0,0.054532,18.337699,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,1024,64,0,1,0.071937,13.901116,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,1024,64,1,1,0.066607,15.013408,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,1024,64,0,0,0.066087,15.131661,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,1024,64,1,0,0.067213,14.878039,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,1024,64,2,0,0.065712,15.217906,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,1024,64,3,0,0.074801,13.368831,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,1024,64,4,0,0.071048,14.074955,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,2048,64,0,1,0.092647,10.793690,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,2048,64,1,1,0.090966,10.993063,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,2048,64,0,0,0.090590,11.038797,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,2048,64,1,0,0.114622,8.724321,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,2048,64,2,0,0.141602,7.062064,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,2048,64,3,0,0.131291,7.616680,nan,nan,nan,3.339,ok,
amazon/chronos-bolt-base,8,16,off,nan,1,2048,64,4,0,0.089883,11.125575,nan,nan,nan,3.339,ok,

